state	joint	prior	likelihood	rootHeight	age(root)	treeLength	tmrca(mink-true)	tmrca(mink-false)	age(mink-true)	age(mink-false)	constant.popSize	gtr.rates.rateAC	gtr.rates.rateAG	gtr.rates.rateAT	gtr.rates.rateCG	gtr.rates.rateCT	gtr.rates.rateGT	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(C_AA075371.1_2022)	age(C_AA075373.1_2022)	age(OQ175264.1_2016)	age(OQ175290.1_2018)	age(OQ175294.1_2020)	age(OQ175295.1_2020)	age(OQ175296.1_2020)	age(OQ175300.1_2010)	age(EF065510.1_2006)	age(NC_009020.1_2006)	age(KJ473820.1_2013)	age(MN611520.1_2018-03)	age(MZ328297.1_2016)	age(OQ175231.1_2017)	age(OQ175287.1_2016)	age(OQ175288.1_2017)	age(OQ175292.1_2019)	age(OQ175293.1_2020)	age(OQ175299.1_2020)	age(OQ175301.1_2019)	age(OQ715761.1_2017)	age(DQ648790.1_2005)	treeLikelihood	branchRates	coalescent
259000000	-3193.9235452356734	-831.5409952901625	-2362.3825499455106	200.51444314985034	1821.4855568501496	2293.522217265729	23.09223439465764	1.138511380617376	1998.9077656053423	2020.8614886193827	604.913637574114	0.26984214674180407	1.8182620966054734	0.580832572543998	0.6271429533407695	2.340712894054767	0.3632073367131922	0.2006909028392015	0.2420511612478855	0.14898602964679983	0.4082719062661205	0.24502942153108115	0.0017535819979725147	0.0014480773722593278	0.0015888123508289475	0.6974886117052967	0.01404536603555159	0.0	0.0	5.002326162461526	3.960333416873545	1.7488880453151416	1.3140969950632369	1.1076307426793854	11.439721150305619	15.29180291568527	15.412620137569682	8.218944291459653	3.770457086396592	5.30691606419446	4.483050936502353	5.360603529155082	4.164229753920096	2.046671288926081	1.3780629542024825	1.2753516644821024	2.9260008922759835	4.980867703663305	16.49160735440624	-2362.3825499455106	-460.51701859880916	-366.73715385179236
259700000	-3158.5789484092747	-819.5246411413352	-2339.0543072679393	121.27067663921083	1900.729323360789	1773.4319191837426	9.177186949722257	0.8490554739763156	2012.8228130502778	2021.1509445260237	415.6539295076148	0.22788681564171884	1.6512460164109712	0.9658714771132922	0.43440820787651113	2.535002615290685	0.18558486766682353	0.21513803438623216	0.2480239052131301	0.20320575708705754	0.33363230331358834	0.25870262389414495	0.002137792802179428	0.0013175534221592847	0.0019198480900789216	0.715553940073271	0.05722601859043492	0.0	0.0	5.2798043270321235	3.527209562650775	1.9595749216820164	1.1647125285644544	1.422447827532385	11.645559318418547	15.31998134209671	15.328220238717936	8.751945374619782	3.7763031567170446	5.399688743922652	4.28802735718267	5.894413083809135	4.548666377256652	2.277016014953058	1.4094698431238033	1.3144900126336347	2.6554922546141793	4.547442673984846	16.398472474994552	-2339.0543072679393	-460.51701859880916	-353.94211073412464
260400000	-3194.1803460098336	-849.3218237211065	-2344.8585222887273	208.74148782379663	1813.2585121762033	2997.983805084186	19.233070521704818	2.4370249143928238	2002.7669294782952	2019.5629750856071	529.890176564023	0.23903383119439814	2.0960971199177623	0.626889485232991	0.5745087339287438	1.9187097833650884	0.5447610463610192	0.21515767881600148	0.26316099350258143	0.15380116679842043	0.36788016088300507	0.2674323693341954	0.001098766664361266	9.232250129063149E-4	9.009159156783153E-4	0.822607579512096	-0.030360963469756422	0.0	0.0	5.4840564661186715	3.9341566905853296	1.9621714542261448	1.963197374687462	1.2428477351850034	11.3980717838386	15.499374891149888	15.15316753602225	8.753839662681495	3.8097232221641937	5.6866929447469445	4.704398456930303	5.802485894555377	4.378509516329528	2.8392587983273154	1.5432570201411804	1.747454291192902	2.8606962677495136	4.399395594908125	16.31103619853085	-2344.8585222887273	-460.51701859880916	-385.90292006120734
261100000	-3197.106746746731	-850.7308057242451	-2346.375941022486	285.7683450365811	1736.2316549634188	3519.7523965394607	24.4751360580515	5.0186428855321585	1997.5248639419485	2016.9813571144678	844.0459643223472	0.31706652361324306	2.5204806937794504	0.7330905465304405	0.3633968898031612	1.6644721800078237	0.4014931662658806	0.17843729186067894	0.2723930929167679	0.14234783107049329	0.4068217841520677	0.22704619918020597	9.481622661656611E-4	8.061964340873029E-4	7.848955588311999E-4	0.6850254098102401	0.06378750885965277	0.0	0.0	5.202754359001291	3.647658355194854	1.9474944317714717	1.915694630807391	1.4741988371079875	11.32340044649593	15.972122862361251	15.195303519906787	8.815460550597319	3.770148682583257	5.623972799438034	4.890383031483056	5.211124588412834	4.52777930219107	2.0312706733439465	1.37666640352134	1.402558900009492	2.925623225276115	4.799624424085738	16.860691831484765	-2346.375941022486	-460.51701859880916	-386.0004223114495
261800000	-3183.431390202638	-834.3277413552812	-2349.103648847357	247.0756830822449	1774.924316917755	2424.0798016425924	18.905077408911023	2.2247303142432093	2003.094922591089	2019.7752696857567	366.1645326843557	0.25794452424829506	1.8722684943784615	0.6897288674500117	0.6181083482971814	2.2324610010644994	0.3294887645615516	0.1989740585420017	0.2773500284225454	0.13543485571036518	0.3882410573250962	0.22800712251420627	0.0015678075518676768	9.814288118562666E-4	0.0013329289762736736	0.519507047191123	-0.0357051537070005	0.0	0.0	5.137357381833333	3.151298291972468	1.613187175758935	1.065882701017919	1.6108152024534161	11.767017022063893	15.495786805471473	15.15851959873945	8.550052072397232	3.761241785656178	5.842598839332596	4.729035276329992	5.898411533201119	4.133727954487355	2.3211781270321294	1.0178029650637375	1.7884056032115498	2.7532597046668252	4.962781594026508	16.246227845195996	-2349.103648847357	-460.51701859880916	-370.86171116066345
262500000	-3175.070430211759	-826.722396517589	-2348.3480336941698	186.3387116389138	1835.6612883610862	2083.907192027009	19.763962101263893	7.660301364174309	2002.2360378987362	2014.3396986358257	484.2483879424364	0.20909523994833557	2.0685555863701226	0.8028267064380381	0.4501842686819469	2.1204001265782413	0.3489380719833212	0.16873239289035566	0.30634228707229305	0.1633285614932508	0.36159675854410844	0.2965215651071922	0.002142706697941751	0.0017209092616907856	0.0018852902698173967	0.7246537850848082	-0.06728128176874754	0.0	0.0	5.681825184027328	3.948365484792355	1.0703722161395126	1.9412883098186717	1.2559823958449028	11.083750252472932	15.455512427968198	15.235260036701652	8.957625152152104	3.7718971174347273	5.964356407754386	4.86894437530186	5.661175544690504	4.40963939258846	2.154331832005427	1.0083066436297665	1.6228971676775519	2.5183428689211262	4.193377986836935	16.896764373831722	-2348.3480336941698	-460.51701859880916	-360.82295929244776
263200000	-3201.4937261095342	-860.9723216433264	-2340.521404466208	219.43509107704602	1802.564908922954	3509.442394072417	42.243724357899325	12.74871629784612	1979.7562756421007	2009.2512837021538	1004.8964803663301	0.12004225626140394	2.213169050951639	0.7538986756106546	0.4605818050317081	2.146857041128894	0.30545117101569963	0.20445287155144456	0.2510131787161174	0.15752094786187315	0.3870130018705732	0.24781612372388953	0.0012437308067451986	8.79082572522453E-4	0.0010753866559563043	0.6922608295491015	0.07154345163201534	0.0	0.0	5.442072070769497	3.2158888474669975	1.3786655913612518	1.5295773496360112	1.188882434343556	11.325969851998437	15.876372789611837	15.776392934157478	8.114853668671353	3.8097988722875074	5.67572011544592	4.157137402253705	5.310436313198574	4.981100235675066	2.8881669778367445	1.1296024314907915	1.407648577118044	2.9573818241131895	4.067142390314613	16.386502453620963	-2340.521404466208	-460.51701859880916	-395.3363879184826
263900000	-3182.2443330879723	-826.1995346429037	-2356.0447984450684	188.4585031475628	1833.5414968524371	2178.0199726042047	17.271359712329094	0.3482986561338112	2004.728640287671	2021.651701343866	589.6456145397912	0.15463847145952275	2.210238786248266	0.6569523116425007	0.5321209483420981	2.0865344040659193	0.3595150782416897	0.2089982914076702	0.2468411071890621	0.12560224007613358	0.41855836132714264	0.26338591020022156	0.0019515199320709177	0.002000032223139678	0.001290322944181361	0.903180083876987	0.09118487406852177	0.0	0.0	5.091480904477283	3.7476748710062364	1.6439772977324059	1.499020887165487	1.4510639217078345	11.965005131296506	15.65966715519697	15.428646576676107	8.524037079398834	3.7900836959090327	5.943094536653124	4.58905977627099	5.660813843379136	4.797143601139004	2.81591845166411	1.2688929265417639	1.26313775863995	2.6468432398911323	4.43720201080898	16.825059302148436	-2356.0447984450684	-460.51701859880916	-360.74799505511004
264600000	-3164.5898239176317	-813.7143980229389	-2350.875425894693	102.66356813714842	1919.3364318628517	1518.095649076538	16.763047552130132	1.265873187459139	2005.23695244787	2020.7341268125408	409.72755132145755	0.23715029718148464	1.8534107059520215	0.6762722953136597	0.3467966319797583	2.38800981253797	0.49836025703509534	0.20711170748945074	0.2588481693179423	0.15474173016958498	0.37929839302302937	0.28865256017566326	0.0025093548285720353	0.002259441612259117	0.0020296692286967915	0.7801425224879904	0.0563616245466727	0.0	0.0	5.537479382959508	3.568820746152162	1.2457963725920216	1.9191550070710566	1.5418466236634576	11.010155137584142	15.506037165630072	15.862694930946908	8.342266848119	3.7776539142705357	5.541312626636095	4.27214617544469	5.577818471183048	4.93444589130289	2.5483853535563767	1.117437387766029	1.0465718473888952	2.3508949800015837	4.7197620286256825	16.426033351897324	-2350.875425894693	-460.51701859880916	-346.11764596098914
265300000	-3193.7814330859246	-831.3796720878242	-2362.4017609981	157.5234630836461	1864.4765369163538	2185.8462854381582	27.74385754207198	0.05511137728330982	1994.256142457928	2021.9448886227167	485.3840667668343	0.1838154084569163	2.056910515012715	0.7965831749568956	0.4693370845090547	1.9129089794383431	0.5804448376260664	0.175081625250828	0.2848971473638332	0.15820271738305933	0.3818185100022877	0.25509537157369944	0.002073385938162681	0.002181313905090345	0.0014829802191381764	0.8335559462331011	-0.1932197593020456	0.0	0.0	5.01637760370975	3.7265797138346874	1.1646665334945034	1.665976906971164	1.1993185114397664	11.88298932514777	15.10688665209134	15.17469097578873	8.969810715359849	3.7693898503944507	5.35347786747401	4.650049781513711	5.266482467820057	4.109746894283018	2.5460441994027647	1.6096231314238818	1.0200713939925365	2.186661250702482	4.92007755702005	16.363745872523673	-2362.4017609981	-460.51701859880916	-365.86488407832576
266000000	-3192.4086001157402	-844.4297597936063	-2347.9788403221337	213.79111846422015	1808.20888153578	2989.357523103845	21.915746053000596	1.4032935253806142	2000.0842539469993	2020.5967064746194	744.4027396003607	0.23886220980501202	1.7566703003956863	0.8483901455176717	0.3499309943209017	2.556612627605033	0.24953372235568566	0.21701742925605996	0.23998758382810356	0.19020756796212143	0.3527874189537229	0.24304575198762085	0.0012378300984044197	0.0010087605843649796	0.001240165779860125	0.7601244954598367	-0.06308408954200367	0.0	0.0	5.766788519464565	3.466801192074398	1.4693164542766872	1.8885131231940708	1.201361155908356	11.613178891185685	15.129026125186648	15.5261088242493	8.777290290626418	3.801671786112587	5.575930622052975	4.124332347062351	5.122820127344587	4.149797121902192	2.305124302232596	1.2091142626575069	1.0698255879994387	2.0130211791741783	4.356604570598936	16.044741770416255	-2347.9788403221337	-460.51701859880916	-380.02402741646927
266700000	-3178.777327501064	-843.2987446353902	-2335.478582865674	197.65990293797574	1824.3400970620241	2832.733898143138	25.77831417707589	1.3669665681387886	1996.2216858229242	2020.6330334318611	645.2295226768538	0.21056489656079574	2.1781231931907703	0.6051367498515148	0.3866732899678992	2.0568779474653027	0.562623922963708	0.20571515303572913	0.2786279726385658	0.13017163844199559	0.3854852358837168	0.22606141934715657	0.0011295288623220847	9.925874235257226E-4	0.0010874995248610203	0.8203156759367518	-0.10128280341173575	0.0	0.0	5.760195764692929	3.828387763213353	1.7499676365065728	1.7279575001302074	1.1148041711529781	11.005698205308182	15.786096921670273	15.219483952987623	8.327716141577719	3.7668305879237414	5.499336328303485	4.411277856369414	5.933462730790691	4.703846719635894	2.122947511232024	1.1863533022220232	1.1769776649479617	2.491051603660844	4.587498789826796	16.31034108249885	-2335.478582865674	-460.51701859880916	-379.45903053716836
267400000	-3196.3472777504667	-855.551714429783	-2340.795563320684	484.0314775430458	1537.9685224569541	4090.7754813966117	68.71403241964431	5.701569216537315	1953.2859675803556	2016.2984307834627	783.3984425823288	0.2209855755890901	2.478884784033191	0.41437853219767545	0.6245328245386899	1.8754588617167198	0.38575942192463	0.2044006417806387	0.2587673040015133	0.11329549327110491	0.4235365609467515	0.24337896161328784	0.0014511737477265424	0.0014490132568144012	0.0010486562471424586	0.823234458441547	0.1093544386260383	0.0	0.0	5.68731632557479	3.499718759016064	1.8965577134835483	1.5708403704668985	1.7783810626547405	11.106628253435296	15.171969391362005	15.694075598362518	8.904552133700923	3.77409160167349	5.190368924503499	4.4561497659367175	5.7073530108141375	4.725739803946322	2.2810492697683658	1.0292807681913347	1.0455223040888695	2.524201695664152	4.672568275359695	16.534563829711438	-2340.795563320684	-460.51701859880916	-390.66862046948165
268100000	-3200.639317450149	-841.4262393407772	-2359.213078109372	253.01417056428787	1768.985829435712	2820.4220989093574	21.68656422270082	1.0608571695216107	2000.3134357772992	2020.9391428304784	880.4574645205056	0.3345718081848359	1.9323773349617228	0.6476997174804252	0.451371627215404	2.3897904622284174	0.24418904992919188	0.2298064547759364	0.24313979672276217	0.1661487405625164	0.3609050079387938	0.25711970917192023	0.0017802382363064815	0.0016180220963157097	0.0012483467212627186	0.7577984531332733	-0.02368283677095754	0.0	0.0	5.498704427081872	3.0438570811866157	1.1975547732394676	1.424679455052936	1.1273820958290743	11.853761195460038	15.817164309375228	15.229543802164514	8.150118530994227	3.7867558462558195	5.081471412337562	4.163538116099219	5.7537394854017245	4.88086051602998	2.5106637070210485	1.309854179776834	1.9463576403839555	2.1574619818314638	4.065629160374043	16.55737384031672	-2359.213078109372	-460.51701859880916	-375.25059042822045
268800000	-3202.295607296457	-851.1086795357025	-2351.1869277607543	205.55531653686128	1816.4446834631387	3057.740051431268	30.661024414446814	7.17079594489409	1991.3389755855533	2014.829204055106	810.4440102907708	0.1736567275628455	2.0882639227430606	0.9618961325869755	0.43580845904176696	2.1216632475175095	0.21871151054783616	0.1534094107787286	0.2842737434629316	0.17011777819608645	0.3921990675622624	0.20349123757438412	0.0010604311531106467	5.971900260312623E-4	9.046864278936825E-4	0.5335556188592897	0.02701600490601918	0.0	0.0	5.891510664100266	3.8779119754517417	1.3573735835791607	1.914180314101538	1.1299911169284411	11.323446862872041	15.021290140379774	15.597922558771025	8.454398227405015	3.7609428040883834	5.824561751648444	4.171361035019952	5.246864673974438	4.619002363306559	2.2188283922069596	1.1343461920919509	1.8191373214359796	2.6545765403256096	4.852156295075015	16.811320954023994	-2351.1869277607543	-460.51701859880916	-386.58138521023733
269500000	-3185.300312663667	-838.2793117736512	-2347.0210008900153	206.0809660141532	1815.919033985847	2772.9313434673923	38.66539176335568	2.4607321175682855	1983.3346082366443	2019.5392678824317	592.7492708089887	0.17403513378129934	2.2761404230422824	0.7480296769988304	0.36113792513600906	2.0047131617475618	0.43594367929401334	0.20741855534540574	0.2616969020170687	0.1377641405906982	0.3931204020468359	0.26341652200829635	0.001483658689942555	0.0016236617335583406	0.0011214269541487448	1.0125585032889273	0.044468752116477585	0.0	0.0	5.064200352550298	3.718121814473971	1.2845927441022198	1.2044771720931386	1.195862577617797	11.770062504682482	15.820360779179003	15.016209720649037	8.45596519541271	3.771601100431727	5.77957871448117	4.078780015229059	5.235941573183638	4.574896563389454	2.959446473528772	1.8186090316903583	1.056021678300369	2.77623636727545	4.264428914468843	16.96122265629652	-2347.0210008900153	-460.51701859880916	-374.158494427509
270200000	-3192.7969882310094	-828.3394636874035	-2364.457524543606	167.96918878136572	1854.0308112186342	2078.04109306614	25.479053579570333	1.4327266535449594	1996.5209464204297	2020.567273346455	545.9079428934849	0.19607635221561334	2.4214937175792173	0.592875789944532	0.341137640328539	2.014996402016985	0.4334200979151084	0.20380885532785636	0.2649272926019256	0.16784831213022441	0.36341553994000225	0.24231814534172413	0.0016185553441871328	8.291553527198023E-4	0.0015392667845262463	0.5107691756752719	0.09980644958238136	0.0	0.0	5.924724690226564	3.1250794213788877	1.7715616908325136	1.9718222474033624	1.927633579031523	11.738124374827997	15.821415994919374	15.633092245208175	8.374665153016519	3.830109605522866	5.346087441173876	4.422588890549075	5.310125376959432	4.162155593210313	2.882249151986511	1.8772564053017649	1.3379240976652738	2.3764868110975206	4.981115373099504	16.479615642121217	-2364.457524543606	-460.51701859880916	-364.16132354611824
270900000	-3161.2140215671175	-816.0254357623422	-2345.1885858047754	209.84584834445707	1812.154151655543	1755.4545276529907	10.742079887897324	0.16922239978533027	2011.2579201121027	2021.8307776002146	394.43675222392056	0.16536947522462195	2.0890203324178622	0.8379832329289539	0.3945417097463269	2.1197535157937746	0.3933317338884529	0.18331366086349987	0.2665727814338797	0.16620786748776134	0.3839056902148677	0.2617479311143806	0.002595746311027753	0.002230937472787178	0.0021715607081417313	0.8720674156919344	-0.04285952455501592	0.0	0.0	5.249696388916306	3.296759310816414	1.1237694085440573	1.0661209215855814	1.5814008211542738	11.192523379267467	15.143672820454258	15.92871588094191	8.970719218282168	3.833536551763601	5.870376834601342	4.001646563160012	5.064406984047618	4.492499531344006	2.0592025346158995	1.928536532227225	1.8456287740292245	2.394241935298719	4.584209335203687	16.621140346791485	-2345.1885858047754	-460.51701859880916	-347.98356733567596
271600000	-3173.5212688191496	-833.1764522350506	-2340.344816584099	226.0244356635191	1795.9755643364808	2568.960785396285	30.850453737407737	3.7270136837528876	1991.1495462625924	2018.2729863162472	542.6267110014805	0.21120137038347278	1.9638588469880363	0.814768986834691	0.6268050750523562	1.988216122088581	0.3951495986528552	0.22215117887893285	0.2742318246010457	0.15592107415969667	0.3476959223603336	0.24778903981289915	0.0018389030318161953	0.0019059940243254345	0.001177294659068552	1.0114285501727889	-0.10826184457906148	0.0	0.0	5.702443687335155	3.815227735232097	1.3324692257524269	1.1034677692831774	1.9101132546263542	11.93151403947366	15.237714632792363	15.944165622682917	8.154633027818814	3.763359323453571	5.269842629519959	4.635904357993927	5.196241749353795	4.5401082598216576	2.597928954832911	1.298136454874078	1.8923641371635056	2.350014879310848	4.031269005220611	16.920900746886502	-2340.344816584099	-460.51701859880916	-368.3550942321969
272300000	-3161.1414848895874	-821.7690029165287	-2339.3724819730587	179.82465617776933	1842.1753438222306	2080.2314134980397	21.271118435763526	1.4722927288854664	2000.7288815642364	2020.5277072711144	499.1138238506285	0.2566843372187345	2.2316685054356618	0.8236992093326516	0.5589022368611338	1.92881122483344	0.200234486318369	0.19475185806418788	0.28793120981153136	0.1379386415758544	0.37937829054843536	0.20673551786394737	0.0018063624210008472	0.00135272139905461	0.0014968434969220602	0.7764648745437648	0.03139526854712565	0.0	0.0	5.624016271196578	3.8179218836924598	1.0068976682352648	1.4985043260787312	1.5652301140900646	11.819670476320564	15.139590652353673	15.934217332895395	8.36577409531612	3.799941924614213	5.629709637336512	4.872550709434972	5.012370179508858	4.1188837337841715	2.4854459666922413	1.9391531897082643	1.3054277917165862	2.6147851194749467	4.209140457251048	16.221139471095086	-2339.3724819730587	-460.51701859880916	-357.30720990491744
273000000	-3176.3981330621264	-838.5087967275135	-2337.889336334613	204.43680105910792	1817.563198940892	2808.2604913303185	13.338994347876806	0.8907066026672781	2008.661005652123	2021.1092933973327	607.3522959817388	0.34938613529399565	2.0545928618909857	0.7540149098377779	0.28879288269775477	2.122487254069167	0.43072595621030263	0.1937832182218191	0.29358632318199923	0.15040182541993155	0.36222863317625914	0.2495597603025848	0.0016116900779921649	0.0016532064923438178	0.0010745086301002307	0.8027265555160206	-0.0324898841463029	0.0	0.0	5.385149724162502	3.19866755708364	1.3128224662763066	1.1799376740329808	1.9247099471593625	11.831626745434587	15.290733907622169	15.05122636170902	8.619831754448818	3.8007918755336183	5.053807939953075	4.789952585367688	5.7931239306595295	4.132095573572464	2.161108915537414	1.6368704768133886	1.041158631047063	2.9271157422580294	4.020590216168026	16.619955873587493	-2337.889336334613	-460.51701859880916	-374.07214654732377
273700000	-3174.15593436723	-851.2034059889329	-2322.9525283782973	465.7901426465973	1556.2098573534026	3984.4673856127815	65.57815119490388	0.9448972274725697	1956.421848805096	2021.0551027725273	853.9583795641963	0.13843207225152457	2.4155023677079717	0.5751181355714022	0.5655677785725286	1.865154040158161	0.4402256057383961	0.22348768109455186	0.2737523212671487	0.13333988901936092	0.36942010861894786	0.3031372974564571	0.0011857018248630751	0.0015509049241825782	8.312463119965586E-4	0.9594505086749138	0.226786756832914	0.0	0.0	5.757774612370896	3.9316330945270916	1.006216305231892	1.7368834220062306	1.4176081940045575	11.972493669426841	15.249354215978748	15.166733184015113	8.714564590891964	3.758548248143188	5.854159968949494	4.087322375846909	5.255486943845632	4.422844241251946	2.622681396954448	1.5855706612880465	1.0836161927589218	2.3524052387161376	4.557112382784156	16.78810054711682	-2322.9525283782973	-460.51701859880916	-386.20858633010204
274400000	-3173.4574044970245	-828.4147373848606	-2345.042667112164	243.12262059704747	1778.8773794029526	2347.9321363077165	16.969595730134138	0.6669058501654974	2005.0304042698658	2021.3330941498346	594.908706106486	0.19007972314636734	2.2836236119377857	0.7720999691974141	0.289941164812761	2.041600819790789	0.4226547111148713	0.21492552708332568	0.27848001136970635	0.15390913586094523	0.35268532568603217	0.25396214082452107	0.0014088218706586376	0.0012126366954669872	0.0012494079672691414	0.8682314107036189	0.047386811495436006	0.0	0.0	5.767531650104944	3.0197832204241912	1.6954282669654765	1.7942002798983323	1.6516537433681804	11.067500394291446	15.277778403315475	15.707669801851695	8.983884856059063	3.833347484692056	5.689245427102545	4.4178211529244145	5.890377497404747	4.395907046516038	2.1383869688369543	1.141982047802585	1.0001188206176557	2.2217865656488898	4.0066711937300825	16.699310418260996	-2345.042667112164	-460.51701859880916	-364.4383829468244
275100000	-3206.818409639908	-858.3736903272164	-2348.4447193126916	365.933151920215	1656.066848079785	3926.6905652071187	36.57075167256075	0.08851664018277171	1985.4292483274392	2021.9114833598173	785.3497990264123	0.10267142686584135	1.9716346685744006	0.6546319196012577	0.5885350763571925	2.4044448527872038	0.2780820558140897	0.18625023673461205	0.2456741914116014	0.15003775299025968	0.41803781886353597	0.22823181400571743	0.0014474750639920904	0.001455918891177912	9.737175892361355E-4	0.8624624126394802	0.060121302506946805	0.0	0.0	5.555134314092372	3.756131361146437	1.2278795792986341	1.4565257167403163	1.4579592712709168	11.569100751978826	15.55720697425604	15.613454897545619	8.501237020277737	3.8149520618083264	5.160471617558198	4.907410103148834	5.684368301006095	4.546849474875472	2.865383349587151	1.8520736371850806	1.5007172399352564	2.9655678913110703	4.293566073195754	16.85519190284003	-2348.4447193126916	-460.51701859880916	-393.5184134134365
275800000	-3171.0491961429734	-828.0182753337506	-2343.030920809223	209.32110666116307	1812.678893338837	2206.2247451890025	27.94570619863606	1.019932425888336	1994.0542938013639	2020.9800675741117	466.5658023368657	0.14323763799863107	1.7451821883089025	0.7607446051892583	0.7237413467384172	2.126655360655593	0.5004388611091747	0.22057412902667226	0.28264365914242684	0.14738816973272942	0.34939404209818	0.2697585869865393	0.0015719293102825665	0.0011615895982509544	0.0013232778629184798	0.8013293830065067	-0.06650837561679013	0.0	0.0	5.666987197054408	3.4933693498033485	1.8676066802064022	1.5734552566545736	1.3990290395579772	11.38570082747546	15.26171463989804	15.992010033958998	8.792409451178866	3.783937747448203	5.286462213077457	4.5644561958853185	5.899832994159033	4.311193102318262	2.3756684716858336	1.6735556025270628	1.9947404850478936	2.8384374082755195	4.082361306799953	16.84568858390605	-2343.030920809223	-460.51701859880916	-364.1929941176235
276500000	-3179.396903541471	-831.9526912975509	-2347.44421224392	194.62044803618477	1827.3795519638152	2370.2393374729395	19.757786979346278	3.117410060690078	2002.2422130206537	2018.8825899393098	528.3351136445133	0.2695564517162652	1.9939842656985587	0.621258712452292	0.3610688818549605	2.3602230584966586	0.393908629781246	0.21123832549384083	0.26007838914619896	0.14486796594003365	0.3838153194199346	0.26361390324842254	0.001855147458766686	0.0017021416862487361	0.0014906496589147738	0.8564987563741917	-0.032227714470639365	0.0	0.0	5.690596276525896	3.3525461576508873	1.0588817385149465	1.8662163468684119	1.0679946357831045	11.236726795209506	15.902211133833434	15.507042968230849	8.852148545581121	3.768643604835998	5.51751495651677	4.170467815554253	5.80224151403086	4.519875500715517	2.914469651646577	1.7854221153786747	1.6722512158053087	2.7723098823205765	4.266370017465859	16.72590786160969	-2347.44421224392	-460.51701859880916	-367.1021704134572
277200000	-3170.187051617746	-831.1222171815277	-2339.0648344362185	199.9594999489756	1822.0405000510243	2526.330070593649	16.8034185110499	0.5361429368955155	2005.1965814889502	2021.4638570631046	552.415153946954	0.24009553404601092	2.3165900975533376	0.549631761618157	0.4448127393037935	2.110050979950435	0.3388188875282476	0.20694868056006735	0.238701188226059	0.14941238432583226	0.4049377468880485	0.2840013278792951	0.0016777269691294404	0.0017905109469712344	0.0012745120723935857	1.0428691856411128	-0.10504939234156394	0.0	0.0	5.805334788967534	3.7686857411234076	1.8212351431263798	1.3490012001019247	1.6013611128691478	11.091608783406564	15.357634709435885	15.378044025356862	8.051719648014876	3.7843648558808254	5.03608608117554	4.149699371583344	5.498521685241732	4.8559246747034	2.3469028688680313	1.3463930596014058	1.2203032399163223	2.903330154042797	4.679159716338025	16.748829879800812	-2339.0648344362185	-460.51701859880916	-366.67795449383556
277900000	-3164.9478417116784	-837.8486181268371	-2327.099223584841	315.18209064468317	1706.8179093553167	3069.1907159650723	31.197578625237725	2.5574025031644716	1990.8024213747622	2019.4425974968356	525.2519102081415	0.12560898870219195	2.5431730325408823	0.8306719724428809	0.3362523770707341	1.8213961748215106	0.34289745442177816	0.19339615391086792	0.30343457414675007	0.15141412355014083	0.3517551483922488	0.266541006606813	0.0015268390320854993	0.0013527144271666663	0.0011889348562457418	0.7176897834082134	0.03606186618826748	0.0	0.0	5.046728762682049	3.312055678826895	1.5022813092391445	1.184716893350346	1.2782907986513077	11.24282038372947	15.426459982700647	15.860860651680687	8.477124311509828	3.762872331574933	5.404331496760561	4.651955259553502	5.848573454597671	4.160108430900739	2.336396467281229	1.3295249616127391	1.9415072643109565	2.3223372206821224	4.6321221031434465	16.797993303814984	-2327.099223584841	-460.51701859880916	-373.9128259303783
278600000	-3197.5688296349726	-855.6175326172413	-2341.951297017731	293.03900092156675	1728.9609990784334	3548.982829155525	33.693704734338674	8.431428965490012	1988.3062952656612	2013.56857103451	1063.7881350170057	0.315494772312347	1.8896046094981183	0.8280684799837532	0.4202697145330024	2.3035543251695567	0.24300809850320007	0.17987903418503545	0.25671196395153334	0.2040960580867438	0.359312943776695	0.28464817494308475	0.0012061632879559836	0.0017670188549676479	7.241762805874525E-4	0.91182796537166	-0.09333506851530725	0.0	0.0	5.644376723801704	3.8470790109957154	1.2115907569570876	1.8585759085625086	1.433661403709113	11.550804283321996	15.829227773723439	15.529774821086054	8.81752973126751	3.8344507446430596	5.931157390836612	4.59094261877355	5.892967240904845	4.017435436912153	2.688698559037955	1.3772672685879084	1.102723622404881	2.0401462564610306	4.102599709194993	16.581270667085814	-2341.951297017731	-460.51701859880916	-389.6677294546176
279300000	-3177.334118984801	-828.3680100392289	-2348.966108945572	217.41026457262603	1804.5897354273739	2393.847726197098	22.859824049109175	5.754361897563841	1999.1401759508908	2016.2456381024363	559.7867945229023	0.18753808954556916	1.7029783015691575	0.8081062603235667	0.39259082389218664	2.5591489332968678	0.3496375913726228	0.22288750213036881	0.23246799895907114	0.17751374198758632	0.3671307569229814	0.2657409860579884	0.0016672466046981735	0.0015946825545285156	0.0015291464847949038	0.9760571267112322	-0.11980419258654484	0.0	0.0	5.330030059471507	3.761113019144448	1.1078065529188745	1.308303894929275	1.4139619194584472	11.484186516169816	15.64564183387257	15.204133982422002	8.510030566951635	3.8316860583955017	5.452172733721899	4.603284147544525	5.239435073957322	4.033944740592325	2.583030342078012	1.796062012795999	1.108494394742264	2.8375687179359144	4.076519169002959	16.906638656862107	-2348.966108945572	-460.51701859880916	-363.95877396077
